id,title,organization,organization_type,detail_url,apply_url,apply_type,homepage_url,recruit_type,recruit_close_at,salary_info,address,description_image_urls,description_image_local,logo_url,description_text,view_count,discovered_at
318851,[프로퍼마켓] [인턴] 브랜드 마케팅 (숏폼 콘텐츠/인플루언서 담당),프로퍼마켓,중소기업,https://linkareer.com/activity/318851,https://propermarket.careers.team/job-descriptions/79075mPEgJ,접수페이지,https://www.propermarket.co.kr/,ALWAYS,2026-07-28T14:59:59+00:00,회사 내규에 따름,서울 종로구 율곡로 33,https://media-cdn.linkareer.com//se2editor/image/826377,images/318851.jpg,https://media-cdn.linkareer.com/activity_manager/logos/826378,"[프로퍼마켓] [인턴] 브랜드 마케팅 (숏폼 콘텐츠/인플루언서 담당)

[담당업무]
온드미디어 숏폼 콘텐츠 기획 및 제작: 브랜드 공식 채널(인스타그램 릴스, 유튜브 쇼츠 등)에 업로드될 콘텐츠를 기획하고 직접 촬영 및 편집합니다.
신규 틱톡(TikTok) 채널 런칭 및 운영: 프로퍼마켓의 신규 틱톡 계정을 셋업하고, 플랫폼 핏에 맞는 콘텐츠를 지속적으로 기획하여 오가닉 트래픽을 확대합니다.
브랜드 핏 인플루언서 서칭 및 리스트업: 우리 브랜드의 메시지를 가장 잘 전달할 수 있는 잠재력 있는 크리에이터/인플루언서를 꼼꼼하게 발굴합니다.
시딩(Seeding) 및 협업 운영 서포트: 인플루언서 대상 제품 시딩을 돕고, 고퀄리티 UGC(User Generated Content)가 원활하게 확산될 수 있도록 실무 운영을 지원합니다.

[모집기간]
04월 29일 ~ 채용시 마감

[채용공고]",0,2026-05-03T14:22:11+00:00
318850,[딜라이트룸] 일본 콘텐츠 마케팅 인턴,딜라이트룸,스타트업,https://linkareer.com/activity/318850,https://team.alar.my/job_posting/0hdJ7LsB,접수페이지,https://team.alar.my/,NORMAL,2026-05-10T14:59:59+00:00,회사 내규에 따름,서울 서초구 강남대로 465,https://media-cdn.linkareer.com//se2editor/image/826375,images/318850.jpg,https://media-cdn.linkareer.com/activity_manager/logos/826376,"[딜라이트룸] 일본 콘텐츠 마케팅 인턴

[담당업무]
일본 인플루언서와의 협업 및 커뮤니케이션 관리합니다.
일본 앱스토어 최적화(ASO)를 위한 콘텐츠 번역 및 현지화 작업을 진행합니다.
일본 유저들을 대상으로 한 알라미 SNS(인스타그램, 트위터, 유튜브) 관리 및 광고 콘텐츠 제작/검수 합니다.

[모집기간]
04월 29일 ~ 05월 10일

[채용공고]",0,2026-05-03T14:22:13+00:00
318822,[조선일보사] 편집국 뉴스 영상 편집 인턴 모집,(주) 조선일보사,중견기업,https://linkareer.com/activity/318822,intern@chosun.com,이메일,,NORMAL,2026-05-18T01:00:59+00:00,"1,750,000원 ~ 1,750,000원/년",서울 중구 세종대로21길 30,https://media-cdn.linkareer.com//se2editor/image/826264,images/318822.png,https://media-cdn.linkareer.com/activity_manager/logos/826266,,0,2026-05-03T14:22:16+00:00
318809,DB그룹 광고회사  DB커뮤니케이션즈 체험형 인턴사원 모집,DB커뮤니케이션즈,대기업,https://linkareer.com/activity/318809,db.ad@dbgroup.co.kr,이메일,,NORMAL,2026-05-14T14:59:59+00:00,"2,160,000원 ~ 2,160,000원/월",서울 강남구 테헤란로 432,,,https://media-cdn.linkareer.com/activity_manager/logos/826227,"DB그룹 광고회사 
 DB커뮤니케이션즈 체험형 인턴사원 모집
접수 기간 2026-04-30 ~ 2026-05-14

📋 모집내용
      - 모집인원 : 1명  
      - 근무기간 : 2026년 6월 ~ 2026년 11월 (6개월) 
      - 근 무 지 : 서울특별시 강남구 테헤란로 432(대치동 891-10) DB금융센터 24층

📋 근무조건
      - 근무조건 : 주 5일 근무
       - 근무시간 : 08:30 ~ 18:00 (휴게시간 11:30 ~ 13:00)
       - 고용형태 : 체험형 인턴 
       - 급여 : 월 2,160,000원 (세전) 

📋 주요업무 : 광고기획(AE/AP)
      - 브랜드 진단을 통한 광고 캠페인 전략 기획 
      - Creative 방향 설정 및 제작 관리 
      - IMC 캠페인 기획 및 아이데이션 
      - 매체 전략 수립 및 운영 
      - 소비자 조사 및 평가 
      - 클라이언트 및 경쟁사 마케팅 활동 모니터링 및 벤치마킹 
      - 기타 기획 업무 지원

📋 지원자격
       - 국내외 대학재학생 및 졸업예정자 (기졸업자 지원 불가) 
       - 인턴 기간 동안 Full-time 근무가 가능한 분 
       - 광고, 마케팅, 브랜딩 등 관련 분야에 대한 관심과 열정이 있는 분 
🚀전형일정  
 - 지원서 접수(4/30 ~ 5/14)
 - 서류 합격자 발표 (5월 중순 예정)
 - 면접 (5/20 예정)
 - 최종 합격자 발표 (5월 말 예정)
 - 출근 (6/1)
 * 서류통과 및 면접전형 대상자에게 개별 연락
 * 상기 일정은 내부 일정에 따라 변경될 수 있음
 
🚀지원방법 
  (1) 이력서 및 자기소개서 각 1부 (PDF 권장)     - 이력서 및 자기소개서 형식 자유     - 1개의 압축파일로 제출
         ※단, 신체사항, 출신지역, 혼인여부 및 가족사항, 재산 등 직무와 무관한 개인정보는 기재하지 않도록 유",0,2026-05-03T14:22:15+00:00
318806,[넘버즈인/퓌] 글로벌 콘텐츠 마케터 (체험형 인턴),위마케팅,중소기업,https://linkareer.com/activity/318806,https://wemarketinghr.career.greetinghr.com/ko/o/175284,접수페이지,https://wemarketinghr.career.greetinghr.com/ko/intro,NORMAL,2026-05-14T14:59:59+00:00,회사 내규에 따름,서울 강남구 강남대로 382,https://opening-attachments.greetinghr.com/2025-09-18/4b42780e-68df-4d76-b20c-fb1e3062e077/WeMarketing+BI+Design_%EC%B5%9C%EC%A2%853-22.png,images/318806.img,https://media-cdn.linkareer.com/activity_manager/logos/826222,"비나우 자회사 ​'위마케팅'을 ​소개합니다.| ​글로벌 No.1 ​뷰티 브랜드의 성공 방정식을 ​함께 ​만듭니다.

‘위마케팅’은 글로벌 ​No.1 뷰티 기업 ​비나우의 공식 ​온라인 ​마케팅 자회사로,
넘버즈인, ​퓌 ​등 ​비나우 핵심 브랜드의 ​온라인 ​마케팅을 담당합니다.
마케팅 기획부터 ​콘텐츠 ​제작, ​퍼포먼스 운영까지 브랜드의 ​성장을 끝까지 ​책임지는 ​조직입니다.

우리는 단순히 ​콘텐츠를 만드는 ​팀이 ​아닙니다.
브랜드의 방향성과 시장의 ​흐름을 잇는 ​연결고리이자,
브랜드가 사랑받는 이유를 ‘성과’로 증명해내는 마케팅 파트너입니다.

위마케팅에 합류하시는 여러분들은 매해 가파르게 성장하며 브랜드 가치를 높여가고 있는 
비나우의 대표 브랜드, '넘버즈인'과 '퓌'의 마케팅적 성과를 주도적으로 만들어 나가실 수 있습니다. 

또한, 비나우의 지속적인 성장과 신규 브랜드 확장에 힘입어, 
다양한 뷰티 브랜드들의 성장을 리딩하며 매력적인 커리어를 키워 가실 수 있으리라 자부합니다.
성장하는 브랜드의 모든 것을 가장 가까이에서 경험하며, 
우리만의 성공 방정식을 함께 만들어 나갈 위마케팅의 핵심 초기 멤버를 기다립니다.

담당하시게 될 업무를 소개합니다.• 글로벌 뷰티 콘텐츠를 기획하고 운영합니다.
• 틱톡 등 SNS 콘텐츠를 제작하고 인플루언서를 섭외합니다.
• 캠페인 후 성과를 정리하고 분석합니다.
• 최신 트렌드와 시장 조사를 통해 마케팅 아이디어를 도출합니다.

이런 분을 찾고 있습니다.• K-뷰티와 글로벌 틱톡(숏폼) 콘텐츠에 관심이 많은 분
• 꼼꼼하고 책임감 있게 일을 정리하는 걸 좋아하는 분
• 6개월 동안 인턴 근무가 가능한 분
• 바로 입사가 가능하신 분

이런 분이면 더욱 좋습니다.• 뷰티·스킨케어에 관심이 많은 분
• 마케팅이나 콘텐츠 기획 관련 경험이 있는 분
• 빠르게 변하는 트렌드에 유연하게 대응할 수 있는 분
• 영어로 간단한 이메일 및 커뮤니케이션이 가능하신 분
• 해외 거주 또는 글로벌 환경에서 일한 경험이 있는 ",0,2026-05-03T14:22:17+00:00
318800,[Global] Content Producer (인턴/신입/경력),주식회사 이오스튜디오,중소기업,https://linkareer.com/activity/318800,https://eo.career.greetinghr.com/ko/hiring,접수페이지,https://eostudio.io/ko,NORMAL,2026-05-08T14:59:59+00:00,회사 내규에 따름,해외,https://media-cdn.linkareer.com//se2editor/image/826372;https://media-cdn.linkareer.com//se2editor/image/826195;https://media-cdn.linkareer.com//se2editor/image/826196,images/318800.png,https://media-cdn.linkareer.com/activity_manager/logos/826198,,0,2026-05-03T14:22:17+00:00
318798,[Global] Creative Producer (Video Production) (인턴/신입/경력),주식회사 이오스튜디오,중소기업,https://linkareer.com/activity/318798,https://eo.career.greetinghr.com/ko/hiring,접수페이지,https://eostudio.io/ko,NORMAL,2026-05-08T14:59:59+00:00,회사 내규에 따름,해외,https://media-cdn.linkareer.com//se2editor/image/826182;https://media-cdn.linkareer.com//se2editor/image/826181;https://media-cdn.linkareer.com//se2editor/image/826183,images/318798.png,https://media-cdn.linkareer.com/activity_manager/logos/826185,,0,2026-05-03T14:22:19+00:00
318775,[디앤디프라퍼티솔루션] 코워킹스페이스 운영 인턴 모집,디앤디프라퍼티솔루션,대기업,https://linkareer.com/activity/318775,https://www.skcareers.com/Recruit/Detail/R260982,접수페이지,https://dndproperty.com/,NORMAL,2026-05-03T14:59:59+00:00,회사 내규에 따름,서울 마포구 월드컵북로5길 41,https://media-cdn.linkareer.com//se2editor/image/826127,images/318775.png,https://media-cdn.linkareer.com/activity_manager/logos/826132,"[디앤디프라퍼티솔루션] 코워킹스페이스 운영 인턴 모집

[담당 업무 및 역할]
- LS 코워킹 스페이스 운영
- 임대인 및 입주사 대상 커뮤니케이션 지원
- 매출·비용 등 공간 운영 관련 기초 데이터 정리 및 공유
- 운영 전반에 필요한 문서 정리 및 리포트 작성
- 입주·퇴실, 요청 사항 응대 및 기본 관리 보조

[핵심 역량 및 경험]
- 학력사항
- 초대졸(전문학사) 이상
- 경력사항
- 코워킹 스페이스 운영 관련 업무

[전형절차]
- 서류전형 > SKCT(인성)>면접전형 >채용검진/신원조회> 채용확정
- 각 전형 일정은 회사 사정에 따라 일부 변동될 수 있습니다.
- 각 전형 합격자에 한해 다음 세부 일정이 안내됩니다.",0,2026-05-03T14:22:19+00:00
318712,[ED] 패키지 디자이너(인턴),와이즐리컴퍼니,중소기업,https://linkareer.com/activity/318712,https://wiselyco.career.greetinghr.com/o/214768,접수페이지,https://team.wiselycompany.com/,ASAP,2026-07-28T14:59:59+00:00,"2,200,000원 ~ 2,200,000원/월",서울 강남구 강남대로94길 10,,,https://media-cdn.linkareer.com/activity_manager/logos/825951,"와이즐리컴퍼니 채용페이지 바로가기

[ED] 패키지 디자이너(인턴)
회사 소개와이즐리는 “하드 디스카운터(Hard Discounter)”라는 새로운 커머스를 만듭니다. 제조 영역과 판매 영역을 통합하여 유통 마진을 제거하고, 각종 광고비와 홍보비 등을 더 좋은 제품과 더 낮은 가격에만 투자합니다. 또한 극도로 효율적인 운영 체계를 구축하여 압도적인 저비용 구조를 구현합니다. 이를 기반으로 고객들에게 전에 없던 가성비를 제공합니다.

장기적으로 쿠팡, 이마트, 편의점, 올리브영 등으로 점철된 기존의 커머스 구조에 새로운 대안을 제안합니다. 어떤 제품이든 프리미엄 퀄리티를 아주 낮은 가격에 구매할 수 있다는 믿음을 만듭니다. 고객들은 와이즐리를 생활용품의 원스톱 쇼핑몰로 이용하며, 더 이상 다양한 제품들의 가격을 비교하지 않아도 됩니다.

지난 7년간 준수하게 성장했으나 지금 더 빠르게 성장하고 있습니다. 오직 고객 경험에만 집착한 제품/서비스 중심의 구조적 성장을 통해, 매출과 이윤이 동반 성장하고 있습니다. 매년 70% 이상의 매출 성장을 만들고 있고, 수익성이 가파르게 개선되어 흑자 전환을 목전에 두고 있습니다. 특히 최근에는 제로 마진 멤버십을 출시하여, 모든 제품을 원가에 구매할 수 있는 궁극의 가성비 커머스를 만들고 있습니다.

이제 우리는 커머스의 마지막 병목인 '배송 경험'의 혁신을 통해 멤버십 가치를 완성하고자 합니다. 우리는 당신에게 '트럭'을 관리하라고 하지 않습니다. '배송비가 사라진 세상'을 설계하라고 요청합니다. 이 여정은 산업 전체의 구조를 바꾸는 도전이 될 것입니다.이 여정에 함께하며 팀의 성장을 주도하실 분, 타협하지 않는 높은 기준으로 커머스의 혁신적 대안을 함께 만들어가실 유능한 분을 모시고 있습니다. 더 큰 변화를 만들기 위해 당신이 필요합니다.

와이즐리의 패키지 디자이너 소개가장 중요한 것은 고객 경험, 그리고 빠르고 합리적인 실행입니다.
와이즐리의 패키지 디자이너는 단순히 아름다운 제품 포장을 만드는 디자이너가 아닌 제품과",0,2026-05-03T14:22:19+00:00
318709,[배송 경험] Product Owner (인턴),와이즐리컴퍼니,중소기업,https://linkareer.com/activity/318709,https://wiselyco.career.greetinghr.com/o/214767,접수페이지,https://team.wiselycompany.com/,ASAP,2026-07-28T14:59:59+00:00,"2,200,000원 ~ 2,200,000원/월",서울 강남구 강남대로94길 10,,,https://media-cdn.linkareer.com/activity_manager/logos/825946,"와이즐리컴퍼니 채용페이지 바로가기

[배송 경험] Product Owner (인턴)
회사 소개와이즐리는 “하드 디스카운터(Hard Discounter)”라는 새로운 커머스를 만듭니다. 제조 영역과 판매 영역을 통합하여 유통 마진을 제거하고, 각종 광고비와 홍보비 등을 더 좋은 제품과 더 낮은 가격에만 투자합니다. 또한 극도로 효율적인 운영 체계를 구축하여 압도적인 저비용 구조를 구현합니다. 이를 기반으로 고객들에게 전에 없던 가성비를 제공합니다.

장기적으로 쿠팡, 이마트, 편의점, 올리브영 등으로 점철된 기존의 커머스 구조에 새로운 대안을 제안합니다. 어떤 제품이든 프리미엄 퀄리티를 아주 낮은 가격에 구매할 수 있다는 믿음을 만듭니다. 고객들은 와이즐리를 생활용품의 원스톱 쇼핑몰로 이용하며, 더 이상 다양한 제품들의 가격을 비교하지 않아도 됩니다.

지난 7년간 준수하게 성장했으나 지금 더 빠르게 성장하고 있습니다. 오직 고객 경험에만 집착한 제품/서비스 중심의 구조적 성장을 통해, 매출과 이윤이 동반 성장하고 있습니다. 매년 70% 이상의 매출 성장을 만들고 있고, 수익성이 가파르게 개선되어 흑자 전환을 목전에 두고 있습니다. 특히 최근에는 제로 마진 멤버십을 출시하여, 모든 제품을 원가에 구매할 수 있는 궁극의 가성비 커머스를 만들고 있습니다.

이제 우리는 커머스의 마지막 병목인 '배송 경험'의 혁신을 통해 멤버십 가치를 완성하고자 합니다. 우리는 당신에게 '트럭'을 관리하라고 하지 않습니다. '배송비가 사라진 세상'을 설계하라고 요청합니다. 이 여정은 산업 전체의 구조를 바꾸는 도전이 될 것입니다.이 여정에 함께하며 팀의 성장을 주도하실 분, 타협하지 않는 높은 기준으로 커머스의 혁신적 대안을 함께 만들어가실 유능한 분을 모시고 있습니다. 더 큰 변화를 만들기 위해 당신이 필요합니다.

팀 소개배송 경험 스쿼드(Delivery Experience Squad)는 와이즐리의 마지막 병목인 배송 경험을 혁신하는 팀입니다. 택배사와 협상하는 팀이 아니라, 비",0,2026-05-03T14:22:21+00:00
318673,"[클라썸] General Affairs(총무) 인턴(3개월 이상, 협의)",주식회사 클라썸,스타트업,https://linkareer.com/activity/318673,https://careers.classum.com/job_posting/Z9gl3ntl?utm_source=%EB%A7%81%EC%BB%A4%EB%A6%AC%EC%96%B4,접수페이지,https://business.classum.com/,ASAP,2026-07-28T14:59:59+00:00,회사 내규에 따름,서울 강남구 테헤란로2길 27,https://media-cdn.linkareer.com//se2editor/image/825840,images/318673.png,https://media-cdn.linkareer.com/activity_manager/logos/533281,,0,2026-05-03T14:23:47+00:00
318658,[라포랩스/퀸잇] Research Assistant,주식회사 라포랩스,스타트업,https://linkareer.com/activity/318658,https://rapportlabs.kr/job_posting/5eGOUXKy,접수페이지,,ASAP,2026-07-28T14:59:59+00:00,"2,300,000원 ~ 2,300,000원/월",서울 강남구 테헤란로98길 8,https://media-cdn.linkareer.com//se2editor/image/825808,images/318658.jpg,https://media-cdn.linkareer.com/activity_manager/logos/825809,,0,2026-05-03T14:23:52+00:00
318655,[플리토] UX/UI 디자이너 인턴 채용,플리토,중소기업,https://linkareer.com/activity/318655,https://flitto.career.greetinghr.com/ko/o/214727,접수페이지,https://ko.flitto.com/portal/ko,NORMAL,2026-05-10T14:59:59+00:00,회사 내규에 따름,서울 강남구 영동대로96길 20,https://media-cdn.linkareer.com//se2editor/image/825801,images/318655.png,https://media-cdn.linkareer.com/activity_manager/logos/825802,"[플리토] UX/UI 디자이너 인턴 채용

[담당업무]
- 플리토 Web/App 서비스의 사용자 경험(UX) 설계 및 UI 디자인
- 서비스 전략 및 브랜드 아이덴티티를 반영한 UI/UX 개선 및 고도화 작업 참여
- 프로토타입 제작 및 인터랙션 디자인
- 디자인 시스템 구축 및 컴포넌트 관리, 일관된 사용자 경험 유지
- 개발·기획·마케팅 조직과 협업하여 사용성 및 서비스 품질 개선

[자격요건]
- UI/UX 디자인 관련 전공자 또는 1년 미만의 관련 경험이 있으신 분
- Figma를 활용한 기본적인 UI 설계 및 프로토타이핑이 가능하신 분
- 웹/앱 서비스의 사용자 흐름(User Flow)에 대한 기본적인 이해가 있으신 분
- 팀원들과 원활하게 소통하고 협업할 수 있으신 분

[우대사항]
- AI 서비스, 글로벌 앱 서비스를 즐겨 사용하고 관심 있으신 분
- 디자인 피드백을 적극적으로 수용하고 빠르게 반영하는 것에 거부감이 없으신 분
- 사용자 관점에서 문제를 정의하고 개선 방향을 제안한 경험이 있으신 분
- 개발자·기획자와 협업한 팀 프로젝트 경험이 있으신 분",0,2026-05-03T14:23:47+00:00
318647,[라라스윗] 영업 인턴 (체험형),주식회사 라라스윗,중소기업,https://linkareer.com/activity/318647,https://career.lalasweet.kr/ko/o/214730,접수페이지,,ASAP,2026-07-28T14:59:59+00:00,회사 내규에 따름,서울 강남구 영동대로 333,https://file2.jobkorea.co.kr/Net/Mng/DownImage/CorpEditor?file_No=1700852;https://file2.jobkorea.co.kr/Net/Mng/DownImage/CorpEditor?file_No=1422949;https://file2.jobkorea.co.kr/Net/Mng/DownImage/CorpEditor?file_No=1700856;https://file2.jobkorea.co.kr/Net/Mng/DownImage/CorpEditor?file_No=1422952;https://file2.jobkorea.co.kr/Net/Mng/DownImage/CorpEditor?file_No=1700858,images/318647.png,https://media-cdn.linkareer.com/activity_manager/logos/825765,,0,2026-05-03T14:23:53+00:00
318627,[동아일보] 마케팅본부 콘텐츠 디자인 인턴 채용 (~5/10),동아미디어그룹,기타,https://linkareer.com/activity/318627,mkt_recruit@donga.com,이메일,,NORMAL,2026-05-10T14:59:59+00:00,회사 내규에 따름,서울 서대문구 충정로 29,https://media-cdn.linkareer.com//se2editor/image/826033,images/318627.jpg,https://media-cdn.linkareer.com/activity_manager/logos/826038,"모집부문 및 상세내용콘텐츠 디자인 인턴(0명)채용 형태- 인턴

담당업무  - SNS(@morethan.look) 콘텐츠(카드뉴스, 릴스) 기획 및 제작, 운영 지원
  - 브랜드 상품 기획 및 상품 시안, 상세페이지 등 디자인 업무
  - 오프라인 행사 운영 지원 및 홍보 콘텐츠 제작
우대조건  - 디자인 관련 전공자
  - 마케팅 목적의 콘텐츠 디자인 업무를 경험한 분
  - 밈, 트렌드에 관심이 높고 취향 탐색을 즐기는 분
  - 콘텐츠 주제에 따라 매력적인 키비주얼 제작에 자신 있는 분
자격요건학력
학력무관
근무조건급여
회사 내규에 따름
근무시간
주 5일(월~금) 09:00 ~ 18:00
근무지역
서울 서대문구 충정로 29 동아일보사 
전형 절차Step1
서류전형
Step2
대면 면접
Step2
최종합격
지원 기간 및 방법접수기간
2026-05-01 ~ 2026-05-10
접수방법
이메일 지원
유의사항허위 사실이 발견될 경우 채용이 취소될 수 있습니다.",0,2026-05-03T14:23:46+00:00
318618,[팀스파르타] AX교육팀 Project Engineer,팀스파르타,중소기업,https://linkareer.com/activity/318618,https://career.spartaclub.kr/ko/o/214626,접수페이지,,ALWAYS,2026-07-28T14:59:59+00:00,회사 내규에 따름,서울 강남구 테헤란로 311,https://media-cdn.linkareer.com//se2editor/image/825681,images/318618.png,https://media-cdn.linkareer.com/activity_manager/logos/825682,"[팀스파르타] AX교육팀 Project Engineer

[모집기간]
상시채용

[담당업무]
-데이터 기반 회고·개선, 표준 프로세스 문서화
-Python/TypeScript, 노코드, RPA 등을 활용한 업무 자동화 스크립트·내부툴 개발
-CRM·LMS·BI 대시보드 등 SaaS 연동 및 API·웹훅 통합
-신규 교육 서비스 PoC, 챗봇·데이터 파이프라인 등 AI 테크 프로젝트 주도

[자격요건]
-1년 이상 웹/백엔드/풀스택 현업 개발 경험, 혹은 AI/노코드 툴을 능숙하게 활용하여 다양한 자동화를 직접 구현해본 경험이 있으신 분 
-Claude Code, Cursor AI 등 AI 툴을 적극적으로 활용하고 있는 분
-고객사 또는 외부 이해관계자와 원활하게 소통하며, 요구사항을 구조화하고 실행 가능한 형태로 정의할 수 있는 분
-프로젝트 목표를 이해하고, 문제를 스스로 정의하여 해결 방향을 설계할 수 있는 기획 역량을 갖춘 분
-Git 기반 협업, REST API·DB 설계·배포 경험이 있는 분
-팀의 성공을 최우선으로 하며, 주도적으로 나서 책임감 있게 결과를 만들어내는 분

[우대사항]
-문제 정의 → 솔루션 설계·구현·배포까지 엔드투엔드 경험이 있는 분
-고객사의 요구사항을 분석하고, 이를 교육/서비스 형태로 구체화해본 경험이 있는 분
-노코드(Retool, Make, Zapier 등)·RPA 자동화 경험이 있는 분
-데이터 파이프라인·BI 대시보드 구축 경험이 있는 분 (Metabase, Redash 등)
-SW/AI 교육 분야 사업을 수행한 경험이 있는 분
-작은 프로젝트라도 Product Manager 역할을 수행하며 ROI를 증명한 사례가 있는 분

[채용공고]",0,2026-05-03T14:23:47+00:00
318613,[채널코퍼레이션] CSM팀 [채널톡] AI Growth Sales Intern,채널코퍼레이션,중소기업,https://linkareer.com/activity/318613,https://channel.io/ko/careers/434b029b-24c9-494b-a6c8-20fb8b0d6c77,접수페이지,,ASAP,2026-07-27T14:59:59+00:00,회사 내규에 따름,서울 강남구 논현로 508,https://media-cdn.linkareer.com//se2editor/image/825673,images/318613.jpg,https://media-cdn.linkareer.com/activity_manager/logos/825674,"[채널코퍼레이션] CSM팀 [채널톡] AI Growth Sales Intern

[모집기간]
04월 28일 ~ 채용 시 마감

[담당업무]
-국내에서 가장 많은 수, 그리고 채널톡에서 가장 많은 매출을 내는 고객을 대상으로 채널톡의 AI 제품(ALF)를 세일즈를 합니다.
-고객 니즈를 파악부터 적절한 컨설팅을 제안하여 채널톡을 지속적으로 사용할 수 있도록 합니다.
-ALF 도입 가능성이 높은 고객사를 파악하고, 콜을 통해 직접 니즈를 발굴합니다.
-ALF 세일즈 방향성을 반영한 세일즈 스크립트를 함께 고도화 시켜 나갑니다.
-고객사의 비즈니스 상황을 이해하고, ALF가 실제 문제를 해결할 수 있는 방법을 제안합니다.
-주 단위, 월 단위 업셀 목표를 주도적으로 추적하고 달성합니다.

[자격요건]
-경험이 없다고 망설이지 마세요. 중요한 건 실행력과 태도입니다.
-세일즈, 스타트업, AI 비즈니스에 관심이 많은 분
-콜로 고객의 마음을 움직이는 데 도전하고 싶은 분
-단기간에 빠르게 성장하고 싶은 욕심이 있는 분
-실패를 두려워하지 않고, 주도적으로 움직이는 분
-고객의 이야기를 잘 듣고, 논리적으로 설득하는 데 흥미가 있는 분

[우대사항]
-인바운드/아웃바운드 세일즈 경험이 모두 있으신 분
-목표 달성을 위해 주도적으로 액션 하는 분
-스타트업 업무 경험이 있으신 분
-학습 속도가 빠르고, 배운 내용을 바로 실행으로 옮기는 분

[채용공고]",0,2026-05-03T14:23:51+00:00
318600,[올리브인터내셔널] [밀크터치] 글로벌 인플루언서 마케팅 인턴,올리브인터내셔널,중소기업,https://linkareer.com/activity/318600,https://oliveinter.ninehire.site/job_posting/o2Zz97YV,접수페이지,,ASAP,2026-07-27T14:59:59+00:00,회사 내규에 따름,서울 서초구 서초대로 398,,,https://media-cdn.linkareer.com/activity_manager/logos/825631,"[올리브인터내셔널] [밀크터치] 글로벌 인플루언서 마케팅 인턴

[모집기간]
04월 28일 ~ 채용 시 마감

[담당업무]
Mission 1. 글로벌 인플루언서 & 아티스트 소싱 및 파트너십 구축
-밀크터치 타겟 국가 및 캠페인 목적에 부합하는 인플루언서를 리서치하고 전략적인 인플루언서 리스트를 확보해요.
-해외 현지 메이크업 아티스트를 발굴하여 제품 협찬을 진행하고, 브랜드 인지도를 넓힐 수 있는 네트워크를 구축해요.
-신규 파트너 발굴을 위한 초기 컨택(이메일, DM 등) 업무를 주도적으로 진행해요.

Mission 2. 매력적인 콘텐츠 생성을 위한 커뮤니케이션 및 핸들링
-인플루언서가 브랜드 가치를 정확히 이해할 수 있도록 명확하고 크리에이티브한 콘텐츠 가이드를 기획하고 전달해요.
-콘텐츠 제작 과정에서의 문의 응대, 결과물 검수 등 파트너십 유지를 위한 A to Z 커뮤니케이션을 전담해요.

Mission 3. 글로벌 에이전시 협업 및 캠페인 오퍼레이션 관리
-해외 현지 대행사와의 원활한 협업을 위해 필요한 커뮤니케이션 및 자료를 지원해요.
-인플루언서 협찬 제품의 발송 관리부터 콘텐츠 업로드 일정 준수 여부까지, 캠페인의 전체 타임라인을 꼼꼼하게 매니징해요.

[자격요건]

Skillset
-글로벌 뷰티 시장과 화장품 트렌드에 대해 평소 남다른 관심과 애정을 보유하신 분
-해외 인플루언서 플랫폼(Instagram, TikTok, YouTube 등)의 생태계를 잘 이해하고 계신 분
-해외 파트너와 영어 기반의 비즈니스 텍스트 소통이 능숙하게 가능하신 분

Mindset
-처음 연락하는 해외 파트너에게도 자신감 있고 센스 있게 다가갈 수 있는 적극적인 커뮤니케이션 역량을 가진 분
-다양한 파트너의 스케줄과 정보를 놓치지 않고 꼼꼼하게 관리할 수 있는 책임감과 디테일을 갖춘 분

[우대사항]
-엑셀, 구글 스프레드시트를 활용한 데이터 리스트업에 능숙하고, Notion 등 협업 툴을 활용한 기록과 꼼꼼한 일정 관리가 습관화되신 분
-단순한 어학 능력을 넘어,",0,2026-05-03T14:23:48+00:00
